participant,screen_width,screen_height,device_pixel_ratio,gender,age,height_cm,self_reported_visual_acuity,self_reported_color_vision,auto_brightness,blue_light_reduction,ambient_lighting,screen_technology,screen_diagonal_inches_question,screen_diagonal_inches_measured,acuity_best_denominator,color_vision_accuracy,color_gamut_srgb,color_gamut_p3,color_gamut_rec2020,codec_av1_10bit,codec_av1_8bit,codec_av1_hdr,codec_av1_power_efficient,codec_av1_sdr,codec_av1_smooth,codec_av1_supported,codec_h264_avc_10bit,codec_h264_avc_8bit,codec_h264_avc_hdr,codec_h264_avc_power_efficient,codec_h264_avc_sdr,codec_h264_avc_smooth,codec_h264_avc_supported,codec_hevc_10bit,codec_hevc_8bit,codec_hevc_hdr,codec_hevc_power_efficient,codec_hevc_sdr,codec_hevc_smooth,codec_hevc_supported,codec_vp8_10bit,codec_vp8_8bit,codec_vp8_hdr,codec_vp8_power_efficient,codec_vp8_sdr,codec_vp8_smooth,codec_vp8_supported,codec_vp9_10bit,codec_vp9_8bit,codec_vp9_hdr,codec_vp9_power_efficient,codec_vp9_sdr,codec_vp9_smooth,codec_vp9_supported
901525db-f558-48a2-931c-a9de0c60f77f,1024.0,576.0,1.875,Male,46.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,17.0,15.265004922080124,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9020bc29-0dbd-4825-ae7a-a9746fb46974,1920.0,1080.0,1.0,Male,22.0,180.0,Good at near and far,No difficulty,Off,On,Daylight diffuse,Unknown,19.0,21.418694178971585,350.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
902517dd-e8f7-4169-a972-a9c6f8ed8a13,1920.0,1080.0,1.0,Male,18.0,188.0,Difficulty far,Do not know,Off,Off,Room warm,LCD / IPS,24.0,23.770550794701798,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90501953-4993-4ef0-b695-653bea961b5f,1536.0,960.0,1.25,Male,41.0,170.0,Normal with correction,No difficulty,Off,Off,Daylight direct,Unknown,16.0,15.89757590837564,12.0,0.9333333333333332,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9059e4db-c633-49f3-8dca-eb8113ea7c22,1600.0,900.0,1.0,Female,36.0,162.0,Normal with correction,No difficulty,Off,Off,Ambient RGB,Unknown,44.0,17.234284103291795,10.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
905e7ae4-e9fb-41bb-85a3-08a9a0ffa4cf,1280.0,720.0,1.5,Female,33.0,154.0,Normal with correction,No difficulty,On,Off,Daylight direct,Unknown,14.0,14.581214124522177,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90634be4-b7d4-416e-b9f8-b5911147bc2c,1920.0,1080.0,1.0,Female,50.0,161.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,17.3,17.074620993377348,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
906423b4-2646-482e-8288-93377c354747,1280.0,720.0,1.5,Female,27.0,163.0,Good at near and far,No difficulty,On,Off,Room warm,OLED,6.0,13.286172080567905,250.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9069c706-9c1a-4a56-8e87-c1892005f3cf,1536.0,864.0,1.25,Female,38.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,16.0,15.151482031233517,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
907299d4-1482-46f9-8444-e875e38eb7cb,1920.0,1080.0,1.0,Female,23.0,162.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,23.8,24.544161908550183,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90741ce5-a5d8-4430-8051-715ff3ef5e49,1920.0,1080.0,1.0,Female,28.0,161.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,20.0,26.702601112991005,16.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90819eca-0401-4b99-bdf3-3f77df3d3ec2,1440.0,960.0,1.5,Female,29.0,152.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,14.0,13.932252563428875,10.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
908e79e3-fb92-4dd4-abc5-fe1a84e89194,1400.0,1050.0,1.0,Male,45.0,184.0,Good at near and far,No difficulty,On,Off,Room warm,LCD / IPS,27.0,19.819556666512167,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
909ad99b-fa8b-4cfd-b7e7-e4df1f5f24b9,1920.0,1080.0,1.0,Male,57.0,174.0,Normal with correction,No difficulty,On,On,Room warm,LCD / IPS,17.0,23.313424817880605,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90a11b8f-f492-4b9a-ac70-a2b162cbcc2e,1280.0,720.0,1.5,Female,23.0,165.0,Good at near and far,Do not know,Off,Off,Room warm,Unknown,13.0,13.873919917711486,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90a1f959-74de-464b-b771-c1bf4d8e011c,1366.0,768.0,1.0,Female,30.0,173.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,14.0,15.229947458482538,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90a1fd4c-232d-49cf-b320-9d4394118987,1366.0,768.0,1.0,Male,36.0,173.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,16.0,15.479425886653836,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90a2641b-5fcb-41c9-ad89-2451fbfad6a7,1920.0,1200.0,1.0,Male,40.0,175.0,Normal with correction,No difficulty,On,Off,Room neutral/cool,OLED,21.0,23.873475787977394,16.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90a40010-ae7c-442a-8cfc-6a11853568f1,1366.0,768.0,1.0,Male,45.0,179.0,Normal with correction,No difficulty,Off,Off,Daylight direct,LCD / IPS,19.0,18.259411504259425,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90ae1655-fb0d-413c-85de-b14d65c6c3d2,1920.0,1080.0,1.0,Male,38.0,180.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,15.6,15.498894823454767,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90b60438-8840-49d1-ab2c-f3bce4f9a8d7,1152.0,720.0,1.25,Female,56.0,160.0,Normal with correction,No difficulty,On,On,Office bright/uniform,LCD / IPS,7.0,19.0044625706724,12.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90b75463-bb9b-47ed-a579-8f88fc4299b8,1536.0,864.0,1.25,Female,21.0,168.0,Normal with correction,No difficulty,On,Off,Room warm,Unknown,15.0,15.441000796161545,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90b7e3ef-912d-4597-982e-44c8cc8e7c13,1920.0,1080.0,1.0,Male,43.0,197.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,17.0,17.445413827694914,10.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90bffffc-eeac-49f2-b1e2-abb7a6ae8134,1440.0,900.0,1.0,Male,35.0,173.0,Difficulty far,No difficulty,Off,On,Room warm,LCD / IPS,13.3,13.125657487785178,10.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90c69d83-f3c8-4671-a98e-f65b76cbcde7,1920.0,1080.0,1.0,Male,24.0,180.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,43.0,26.5854844414428,12.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90d3dcf1-506d-4c3d-8374-b0500b87c843,1600.0,900.0,1.0,Female,36.0,160.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,23.0,17.175664089335022,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90d5841a-e049-48b7-853e-4e377538c088,1920.0,1080.0,1.0,Female,35.0,160.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,42.0,20.617314464792376,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90e21feb-545b-4db3-96dd-3610e257b2c4,1536.0,864.0,1.25,Female,22.0,159.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,50.0,15.643776698060629,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90e5f1ea-99a7-42a4-bc26-6808656fddb7,384.0,832.0,2.8125,Female,24.0,153.0,Good at near and far,No difficulty,On,On,Daylight diffuse,LCD / IPS,16.0,6.186069554523355,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True
90e723f8-d802-4363-ad6d-7204476b3af9,1536.0,864.0,1.25,Female,30.0,157.0,Normal with correction,No difficulty,Off,Off,Office bright/uniform,Unknown,13.0,15.360081265712376,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
90f79246-c624-4750-9ddd-36f6e7389ca2,1600.0,900.0,1.0,Male,31.0,186.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,21.0,19.72841774248475,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
90fb2795-6b00-41e1-9332-4593f10a9aed,1536.0,864.0,1.25,Female,20.0,166.0,Normal with correction,No difficulty,On,Off,Daylight direct,LCD / IPS,6.2,15.29487145108746,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
91117664-71cf-4d3a-a1d9-9c0d050cf999,1536.0,864.0,1.25,Female,39.0,167.0,Good at near and far,No difficulty,Off,Off,Room warm,OLED,43.0,15.280905589084997,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
911548e3-aebd-4b66-b6f8-2d9828bd4093,1920.0,1080.0,1.0,Female,44.0,186.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,Unknown,22.0,20.974015407089823,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
91246cf5-d934-4225-8253-beac76cce088,2560.0,1440.0,1.0,Female,28.0,176.0,Difficulty far,No difficulty,Off,Off,Daylight direct,OLED,27.0,26.336066583375604,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
912ff3ea-9faf-4081-b27b-1ba77372b348,2560.0,1440.0,1.0,Male,36.0,180.0,Normal with correction,No difficulty,Off,Off,Room warm,LCD / IPS,27.0,26.250559873689323,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91345b09-29dc-481a-88cc-fcf64dfd3a1b,1920.0,1080.0,1.0,Female,29.0,187.0,Normal with correction,No difficulty,Off,Off,Screen-only dark,OLED,27.0,23.677697080659996,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9150ffe3-c211-4245-acd7-93c558c9db44,1920.0,1080.0,1.0,Female,40.0,161.0,Normal with correction,No difficulty,On,Off,Room neutral/cool,LCD / IPS,34.0,21.1177689355617,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9166914e-495e-472b-875a-3b5625954b5e,1920.0,1080.0,1.0,Male,30.0,172.0,Difficulty far,No difficulty,Off,Off,Room warm,LCD / IPS,24.0,23.794777629598823,16.0,1.0,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9169b3e4-5bee-4ec0-b43b-ea915ccf9849,1536.0,864.0,1.25,Female,22.0,160.0,Good at near and far,No difficulty,Off,Off,Desk lamp,Unknown,15.6,15.539981570495916,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91724e70-7ec7-4cfa-8dac-dd62f9e4abbd,1920.0,1080.0,1.0,Male,20.0,185.0,Normal with correction,No difficulty,Off,On,Screen-only dark,LCD / IPS,30.0,26.5854844414428,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9185b4f4-7b4c-4c14-a224-c258d06bfa75,1596.0,898.0,1.50390625,Female,75.0,155.0,Normal with correction,No difficulty,Off,Off,Room warm,LCD / IPS,27.0,26.579063642439216,12.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9185c88b-10b9-4794-b289-cf57f92ce06f,1920.0,1080.0,1.0,Female,43.0,164.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,25.0,23.171771038312333,16.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9191cebf-b766-4a71-9fb4-2eb4e935658a,1366.0,768.0,1.0,Female,29.0,165.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,15.6,15.280925939734836,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
91952da2-7af2-43cc-aa00-3f0195a10bbd,1024.0,576.0,1.875,Male,46.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,16.0,15.265004922080124,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9197d280-3e4a-4533-ad94-af739f9b5c61,1920.0,1080.0,1.0,Female,35.0,175.0,Good at near and far,No difficulty,On,Off,Daylight direct,LCD / IPS,23.0,23.757490052506903,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
91b8f9f9-2269-40d5-81db-63f20267139e,1366.0,768.0,1.0,Female,42.0,169.0,Good at near and far,No difficulty,On,On,Screen-only dark,LCD / IPS,17.0,15.280925939734836,12.0,0.8,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91c5b80b-c738-4722-8cc5-80c4da596c5f,1536.0,960.0,1.25,Female,44.0,170.0,Good at near and far,No difficulty,On,Off,Ambient RGB,Unknown,11.6,15.974728807293404,10.0,0.4,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91c69418-ca88-47fa-9045-520cb13e2506,1536.0,864.0,1.25,Female,19.0,156.0,Normal with correction,Do not know,Off,Off,Room warm,Unknown,15.0,15.391981746015,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
91e0c97f-aee4-4aca-b5be-7b193d2de5a1,1920.0,1080.0,1.0,Female,47.0,162.0,Difficulty near,No difficulty,Off,Off,Room neutral/cool,Unknown,20.0,24.149364353183103,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
91e0d1d4-9f7e-4756-a50a-12bd3bbd1941,1536.0,864.0,1.25,Male,19.0,190.0,Difficulty far,No difficulty,Off,Off,Room warm,OLED,16.0,15.34327294302128,10.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91eb27a5-9f1d-4a8a-89e1-8d4a6193e192,1920.0,1080.0,1.0,Female,42.0,179.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,OLED,6.0,26.862849610786864,16.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91efdc1b-c327-419c-be77-c49a28760c5d,1920.0,1080.0,1.0,Female,29.0,168.0,Difficulty far,No difficulty,On,Off,Room warm,OLED,17.0,21.23878766871678,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91f10ef8-e79a-4b02-9640-78611590a642,1280.0,720.0,1.5,Female,28.0,168.0,Normal with correction,No difficulty,On,Off,Room neutral/cool,Unknown,100.0,12.997672343961288,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91f25404-e83b-4cbb-b329-8cc995812dd1,3440.0,1440.0,1.0,Female,26.0,169.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,60.0,33.57136424671544,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91f672f6-d147-42ce-b712-02ce2013805c,1536.0,864.0,1.25,Female,52.0,172.0,Normal with correction,No difficulty,On,On,Daylight direct,LCD / IPS,4.0,15.480395218185322,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
91f8e990-7ac5-44d9-aeb9-f8235aeea663,1280.0,1024.0,1.0,Female,50.0,180.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,LCD / IPS,19.0,18.9575895324353,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
9211985b-c693-4c75-91fd-6d8680b04b5d,1920.0,1080.0,1.0,Male,21.0,178.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,23.8,23.309235523214323,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92146ee0-979f-49e7-ace5-80d54f9aa4df,1536.0,864.0,1.25,Female,20.0,166.0,Normal with correction,No difficulty,On,Off,Daylight direct,LCD / IPS,6.2,15.29487145108746,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
921cc842-aea5-4785-9fa3-541bf9d780b5,2294.0,960.0,1.5,Male,29.0,175.0,Good at near and far,No difficulty,On,Off,Room neutral/cool,VA / Other,34.0,34.05506200051748,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
922286cc-4e03-4db8-a9c2-0d480bd6554f,1536.0,960.0,1.25,Female,18.0,170.0,Difficulty far,No difficulty,On,Off,Room warm,Unknown,78.0,15.872034122103662,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
922d0d69-8811-4a21-b841-0371576eca52,1536.0,864.0,1.25,Female,29.0,155.0,Difficulty far,No difficulty,Off,Off,Daylight diffuse,Unknown,15.6,15.34327294302128,16.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9230d1b3-8b8d-4a5c-b6f6-28ae3c4d78f8,1412.0,795.0,1.36000001430511,Female,32.0,168.0,Difficulty far,Do not know,Off,Off,Screen-only dark,Unknown,32.0,23.504138572765,250.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
923422ee-731d-4cbf-a8dd-01cdf8f181fc,1920.0,1080.0,1.0,Female,35.0,160.0,Good at near and far,No difficulty,On,On,Room warm,Unknown,40.0,15.506980954774386,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9239a938-9a35-4e52-89f4-17ba3a870bb9,1920.0,1080.0,1.0,Male,30.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,19.0,21.29981866776481,12.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
923a41db-5e76-4851-a581-dce824fe2422,1920.0,1080.0,1.0,Male,19.0,185.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,LCD / IPS,27.0,27.09478328625852,16.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
924ed834-1ff5-47d1-afe9-5165e57e8347,1470.0,956.0,2.0,Male,26.0,165.0,Good at near and far,No difficulty,On,Off,Room warm,Unknown,10.5,13.474827426409067,10.0,1.0,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
9253e177-c364-4c49-8fa8-27d1063c84b7,1920.0,1080.0,1.0,Male,18.0,182.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,24.0,21.418694178971585,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
92610b36-b8c9-4de7-95e6-211f28ef1d8e,1366.0,768.0,1.0,Male,44.0,171.0,Good at near and far,No difficulty,Off,Off,Room warm,LCD / IPS,23.0,23.043963181846117,16.0,1.0,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
92618dab-00d8-4abd-ac31-f37ac2df1d55,1685.0,948.0,1.13999998569489,Female,55.0,162.0,Normal with correction,No difficulty,On,Off,Room warm,Unknown,26.0,24.29163655690238,20.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
92762e2d-f526-4bca-a701-a7ff6d050647,1280.0,720.0,1.5,Female,36.0,154.0,Normal with correction,No difficulty,Off,Off,Daylight diffuse,Unknown,9.0,13.645257812475144,10.0,0.8666666666666667,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92774628-4c17-40ee-a76e-16e07444c7d7,1920.0,1080.0,1.0,Female,34.0,168.0,Normal with correction,No difficulty,On,Off,Daylight direct,OLED,6.0,23.531228242483035,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
92796962-526b-49be-a8a2-9d6f82e61193,1536.0,864.0,1.25,Male,34.0,180.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,15.0,15.76884158970865,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
927b9b1e-da20-4644-b8d6-f85a22be59d7,1920.0,1080.0,1.0,Male,31.0,,Good at near and far,No difficulty,On,On,Room warm,LCD / IPS,32.0,23.091392200567466,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
